method,setting,seed,kind,true_class,n_events,n_pool
FullFT,gtsrb/densenet121,303,regression,28,0,123
FullFT,gtsrb/densenet121,303,regression,29,1,71
FullFT,gtsrb/densenet121,303,regression,30,0,122
FullFT,gtsrb/densenet121,303,regression,31,0,197
FullFT,gtsrb/densenet121,303,regression,32,0,51
FullFT,gtsrb/densenet121,303,regression,33,0,180
FullFT,gtsrb/densenet121,303,regression,34,0,100
FullFT,gtsrb/densenet121,303,regression,35,1,289
FullFT,gtsrb/densenet121,303,regression,36,0,94
FullFT,gtsrb/densenet121,303,regression,37,0,48
FullFT,gtsrb/densenet121,303,regression,38,0,555
FullFT,gtsrb/densenet121,303,regression,39,0,72
FullFT,gtsrb/densenet121,303,regression,40,0,68
FullFT,gtsrb/densenet121,303,regression,41,0,32
FullFT,gtsrb/densenet121,303,regression,42,1,64
FullFT,gtsrb/resnet50,101,repair,2,0,1
FullFT,gtsrb/resnet50,101,repair,3,1,3
FullFT,gtsrb/resnet50,101,repair,4,0,3
FullFT,gtsrb/resnet50,101,repair,6,1,1
FullFT,gtsrb/resnet50,101,repair,8,0,2
FullFT,gtsrb/resnet50,101,repair,9,0,2
FullFT,gtsrb/resnet50,101,repair,10,3,3
FullFT,gtsrb/resnet50,101,repair,11,6,6
FullFT,gtsrb/resnet50,101,repair,12,1,1
FullFT,gtsrb/resnet50,101,repair,13,2,2
FullFT,gtsrb/resnet50,101,repair,15,1,2
FullFT,gtsrb/resnet50,101,repair,18,3,3
FullFT,gtsrb/resnet50,101,repair,22,1,1
FullFT,gtsrb/resnet50,101,repair,24,4,4
FullFT,gtsrb/resnet50,101,repair,25,5,6
FullFT,gtsrb/resnet50,101,repair,26,1,1
FullFT,gtsrb/resnet50,101,repair,27,0,1
FullFT,gtsrb/resnet50,101,repair,33,0,1
FullFT,gtsrb/resnet50,101,repair,36,2,4
FullFT,gtsrb/resnet50,101,repair,40,0,1
FullFT,gtsrb/resnet50,101,regression,0,0,48
FullFT,gtsrb/resnet50,101,regression,1,0,571
FullFT,gtsrb/resnet50,101,regression,2,5,615
FullFT,gtsrb/resnet50,101,regression,3,0,358
FullFT,gtsrb/resnet50,101,regression,4,0,519
FullFT,gtsrb/resnet50,101,regression,5,4,507
FullFT,gtsrb/resnet50,101,regression,6,0,117
FullFT,gtsrb/resnet50,101,regression,7,0,348
FullFT,gtsrb/resnet50,101,regression,8,2,354
FullFT,gtsrb/resnet50,101,regression,9,3,365
FullFT,gtsrb/resnet50,101,regression,10,0,514
FullFT,gtsrb/resnet50,101,regression,11,0,309
FullFT,gtsrb/resnet50,101,regression,12,0,546
FullFT,gtsrb/resnet50,101,regression,13,0,588
FullFT,gtsrb/resnet50,101,regression,14,0,218
FullFT,gtsrb/resnet50,101,regression,15,0,161
FullFT,gtsrb/resnet50,101,regression,16,0,125
FullFT,gtsrb/resnet50,101,regression,17,0,306
FullFT,gtsrb/resnet50,101,regression,18,0,310
FullFT,gtsrb/resnet50,101,regression,19,0,46
FullFT,gtsrb/resnet50,101,regression,20,0,75
FullFT,gtsrb/resnet50,101,regression,21,0,72
FullFT,gtsrb/resnet50,101,regression,22,0,97
FullFT,gtsrb/resnet50,101,regression,23,0,124
FullFT,gtsrb/resnet50,101,regression,24,0,63
FullFT,gtsrb/resnet50,101,regression,25,0,362
FullFT,gtsrb/resnet50,101,regression,26,2,145
FullFT,gtsrb/resnet50,101,regression,27,5,44
FullFT,gtsrb/resnet50,101,regression,28,0,116
FullFT,gtsrb/resnet50,101,regression,29,0,73
FullFT,gtsrb/resnet50,101,regression,30,12,113
FullFT,gtsrb/resnet50,101,regression,31,0,218
FullFT,gtsrb/resnet50,101,regression,32,0,50
FullFT,gtsrb/resnet50,101,regression,33,4,163
FullFT,gtsrb/resnet50,101,regression,34,0,102
FullFT,gtsrb/resnet50,101,regression,35,0,323
FullFT,gtsrb/resnet50,101,regression,36,0,96
FullFT,gtsrb/resnet50,101,regression,37,0,49
FullFT,gtsrb/resnet50,101,regression,38,2,566
FullFT,gtsrb/resnet50,101,regression,39,0,65
FullFT,gtsrb/resnet50,101,regression,40,0,71
FullFT,gtsrb/resnet50,101,regression,41,0,46
FullFT,gtsrb/resnet50,101,regression,42,9,69
FullFT,gtsrb/resnet50,202,repair,3,0,2
FullFT,gtsrb/resnet50,202,repair,4,1,1
FullFT,gtsrb/resnet50,202,repair,6,0,2
FullFT,gtsrb/resnet50,202,repair,7,0,1
FullFT,gtsrb/resnet50,202,repair,8,1,3
FullFT,gtsrb/resnet50,202,repair,9,1,1
FullFT,gtsrb/resnet50,202,repair,10,3,3
FullFT,gtsrb/resnet50,202,repair,11,5,5
FullFT,gtsrb/resnet50,202,repair,12,1,1
FullFT,gtsrb/resnet50,202,repair,13,1,1
FullFT,gtsrb/resnet50,202,repair,15,3,3
FullFT,gtsrb/resnet50,202,repair,18,4,7
FullFT,gtsrb/resnet50,202,repair,22,1,1
FullFT,gtsrb/resnet50,202,repair,24,6,6
FullFT,gtsrb/resnet50,202,repair,25,4,5
FullFT,gtsrb/resnet50,202,repair,26,1,1
FullFT,gtsrb/resnet50,202,repair,33,1,1
FullFT,gtsrb/resnet50,202,repair,36,2,2
FullFT,gtsrb/resnet50,202,repair,40,0,1
FullFT,gtsrb/resnet50,202,repair,41,0,1
FullFT,gtsrb/resnet50,202,regression,0,0,47
FullFT,gtsrb/resnet50,202,regression,1,0,597
FullFT,gtsrb/resnet50,202,regression,2,3,599
FullFT,gtsrb/resnet50,202,regression,3,0,371
FullFT,gtsrb/resnet50,202,regression,4,0,528
FullFT,gtsrb/resnet50,202,regression,5,3,507
FullFT,gtsrb/resnet50,202,regression,6,1,121
FullFT,gtsrb/resnet50,202,regression,7,0,347
FullFT,gtsrb/resnet50,202,regression,8,0,347
FullFT,gtsrb/resnet50,202,regression,9,4,386
FullFT,gtsrb/resnet50,202,regression,10,0,514
FullFT,gtsrb/resnet50,202,regression,11,0,322
FullFT,gtsrb/resnet50,202,regression,12,0,557
FullFT,gtsrb/resnet50,202,regression,13,0,591
FullFT,gtsrb/resnet50,202,regression,14,0,214
FullFT,gtsrb/resnet50,202,regression,15,0,161
FullFT,gtsrb/resnet50,202,regression,16,0,121
FullFT,gtsrb/resnet50,202,regression,17,0,292
FullFT,gtsrb/resnet50,202,regression,18,0,296
FullFT,gtsrb/resnet50,202,regression,19,0,45
FullFT,gtsrb/resnet50,202,regression,20,0,69
FullFT,gtsrb/resnet50,202,regression,21,0,76
FullFT,gtsrb/resnet50,202,regression,22,0,99
FullFT,gtsrb/resnet50,202,regression,23,0,125
FullFT,gtsrb/resnet50,202,regression,24,0,67
FullFT,gtsrb/resnet50,202,regression,25,0,362
FullFT,gtsrb/resnet50,202,regression,26,0,141
FullFT,gtsrb/resnet50,202,regression,27,2,46
FullFT,gtsrb/resnet50,202,regression,28,0,118
FullFT,gtsrb/resnet50,202,regression,29,0,71
FullFT,gtsrb/resnet50,202,regression,30,7,116
FullFT,gtsrb/resnet50,202,regression,31,0,216
FullFT,gtsrb/resnet50,202,regression,32,0,45
FullFT,gtsrb/resnet50,202,regression,33,0,166
FullFT,gtsrb/resnet50,202,regression,34,0,97
FullFT,gtsrb/resnet50,202,regression,35,1,308
FullFT,gtsrb/resnet50,202,regression,36,0,89
FullFT,gtsrb/resnet50,202,regression,37,0,48
FullFT,gtsrb/resnet50,202,regression,38,1,540
FullFT,gtsrb/resnet50,202,regression,39,0,77
FullFT,gtsrb/resnet50,202,regression,40,0,71
FullFT,gtsrb/resnet50,202,regression,41,1,42
FullFT,gtsrb/resnet50,202,regression,42,1,75
FullFT,gtsrb/resnet50,303,repair,3,1,3
FullFT,gtsrb/resnet50,303,repair,4,2,2
FullFT,gtsrb/resnet50,303,repair,6,0,1
FullFT,gtsrb/resnet50,303,repair,8,1,3
FullFT,gtsrb/resnet50,303,repair,9,0,1
FullFT,gtsrb/resnet50,303,repair,10,3,3
FullFT,gtsrb/resnet50,303,repair,11,7,7
FullFT,gtsrb/resnet50,303,repair,12,1,1
FullFT,gtsrb/resnet50,303,repair,13,1,1
FullFT,gtsrb/resnet50,303,repair,15,0,5
FullFT,gtsrb/resnet50,303,repair,18,4,5
FullFT,gtsrb/resnet50,303,repair,22,0,1
FullFT,gtsrb/resnet50,303,repair,23,0,1
FullFT,gtsrb/resnet50,303,repair,24,2,2
FullFT,gtsrb/resnet50,303,repair,25,4,4
FullFT,gtsrb/resnet50,303,repair,26,1,1
FullFT,gtsrb/resnet50,303,repair,36,3,3
FullFT,gtsrb/resnet50,303,repair,37,0,1
FullFT,gtsrb/resnet50,303,repair,40,1,2
FullFT,gtsrb/resnet50,303,repair,41,1,1
FullFT,gtsrb/resnet50,303,regression,0,0,50
FullFT,gtsrb/resnet50,303,regression,1,0,583
FullFT,gtsrb/resnet50,303,regression,2,4,601
FullFT,gtsrb/resnet50,303,regression,3,0,342
FullFT,gtsrb/resnet50,303,regression,4,0,530
FullFT,gtsrb/resnet50,303,regression,5,2,507
FullFT,gtsrb/resnet50,303,regression,6,4,111
FullFT,gtsrb/resnet50,303,regression,7,0,351
FullFT,gtsrb/resnet50,303,regression,8,7,352
FullFT,gtsrb/resnet50,303,regression,9,1,384
FullFT,gtsrb/resnet50,303,regression,10,0,536
FullFT,gtsrb/resnet50,303,regression,11,0,307
FullFT,gtsrb/resnet50,303,regression,12,0,544
FullFT,gtsrb/resnet50,303,regression,13,0,564
FullFT,gtsrb/resnet50,303,regression,14,0,224
FullFT,gtsrb/resnet50,303,regression,15,4,164
FullFT,gtsrb/resnet50,303,regression,16,0,124
FullFT,gtsrb/resnet50,303,regression,17,0,289
FullFT,gtsrb/resnet50,303,regression,18,0,287
FullFT,gtsrb/resnet50,303,regression,19,0,45
FullFT,gtsrb/resnet50,303,regression,20,0,65
FullFT,gtsrb/resnet50,303,regression,21,0,76
FullFT,gtsrb/resnet50,303,regression,22,1,99
FullFT,gtsrb/resnet50,303,regression,23,1,118
FullFT,gtsrb/resnet50,303,regression,24,0,61
FullFT,gtsrb/resnet50,303,regression,25,0,382
FullFT,gtsrb/resnet50,303,regression,26,1,133
FullFT,gtsrb/resnet50,303,regression,27,0,48
FullFT,gtsrb/resnet50,303,regression,28,0,118
FullFT,gtsrb/resnet50,303,regression,29,0,71
FullFT,gtsrb/resnet50,303,regression,30,15,122
FullFT,gtsrb/resnet50,303,regression,31,0,226
FullFT,gtsrb/resnet50,303,regression,32,0,52
FullFT,gtsrb/resnet50,303,regression,33,0,177
FullFT,gtsrb/resnet50,303,regression,34,0,97
FullFT,gtsrb/resnet50,303,regression,35,0,317
FullFT,gtsrb/resnet50,303,regression,36,0,90
FullFT,gtsrb/resnet50,303,regression,37,0,45
FullFT,gtsrb/resnet50,303,regression,38,3,569
FullFT,gtsrb/resnet50,303,regression,39,0,69
FullFT,gtsrb/resnet50,303,regression,40,0,73
FullFT,gtsrb/resnet50,303,regression,41,0,47
FullFT,gtsrb/resnet50,303,regression,42,0,77
FullFT,gtsrb/vgg16,101,repair,0,3,3
FullFT,gtsrb/vgg16,101,repair,1,3,3
FullFT,gtsrb/vgg16,101,repair,2,3,3
FullFT,gtsrb/vgg16,101,repair,3,0,3
FullFT,gtsrb/vgg16,101,repair,5,3,5
FullFT,gtsrb/vgg16,101,repair,6,6,7
FullFT,gtsrb/vgg16,101,repair,7,1,1
FullFT,gtsrb/vgg16,101,repair,8,8,9
FullFT,gtsrb/vgg16,101,repair,9,0,1
FullFT,gtsrb/vgg16,101,repair,10,9,10
FullFT,gtsrb/vgg16,101,repair,11,10,12
FullFT,gtsrb/vgg16,101,repair,12,13,14
FullFT,gtsrb/vgg16,101,repair,13,0,3
FullFT,gtsrb/vgg16,101,repair,17,3,3
FullFT,gtsrb/vgg16,101,repair,18,10,11
FullFT,gtsrb/vgg16,101,repair,21,7,7
FullFT,gtsrb/vgg16,101,repair,22,5,6
FullFT,gtsrb/vgg16,101,repair,24,13,14
FullFT,gtsrb/vgg16,101,repair,26,12,13
FullFT,gtsrb/vgg16,101,repair,30,3,5
FullFT,gtsrb/vgg16,101,repair,31,3,3
FullFT,gtsrb/vgg16,101,repair,33,1,2
FullFT,gtsrb/vgg16,101,repair,35,5,5
FullFT,gtsrb/vgg16,101,repair,36,1,1
FullFT,gtsrb/vgg16,101,repair,38,19,19
FullFT,gtsrb/vgg16,101,repair,39,13,14
FullFT,gtsrb/vgg16,101,repair,40,7,7
FullFT,gtsrb/vgg16,101,repair,41,1,1
FullFT,gtsrb/vgg16,101,repair,42,5,5
FullFT,gtsrb/vgg16,101,regression,0,0,38
FullFT,gtsrb/vgg16,101,regression,1,0,563
FullFT,gtsrb/vgg16,101,regression,2,1,592
FullFT,gtsrb/vgg16,101,regression,3,0,333
FullFT,gtsrb/vgg16,101,regression,4,2,525
FullFT,gtsrb/vgg16,101,regression,5,2,489
FullFT,gtsrb/vgg16,101,regression,6,0,115
FullFT,gtsrb/vgg16,101,regression,7,0,356
FullFT,gtsrb/vgg16,101,regression,8,0,353
FullFT,gtsrb/vgg16,101,regression,9,0,396
FullFT,gtsrb/vgg16,101,regression,10,0,509
FullFT,gtsrb/vgg16,101,regression,11,0,324
FullFT,gtsrb/vgg16,101,regression,12,0,531
FullFT,gtsrb/vgg16,101,regression,13,1,583
FullFT,gtsrb/vgg16,101,regression,14,1,218
FullFT,gtsrb/vgg16,101,regression,15,20,158
FullFT,gtsrb/vgg16,101,regression,16,0,133
FullFT,gtsrb/vgg16,101,regression,17,0,286
FullFT,gtsrb/vgg16,101,regression,18,1,298
FullFT,gtsrb/vgg16,101,regression,19,0,45
FullFT,gtsrb/vgg16,101,regression,20,0,65
FullFT,gtsrb/vgg16,101,regression,21,0,68
FullFT,gtsrb/vgg16,101,regression,22,0,87
FullFT,gtsrb/vgg16,101,regression,23,0,114
FullFT,gtsrb/vgg16,101,regression,24,0,50
FullFT,gtsrb/vgg16,101,regression,25,0,368
FullFT,gtsrb/vgg16,101,regression,26,0,132
FullFT,gtsrb/vgg16,101,regression,27,0,48
FullFT,gtsrb/vgg16,101,regression,28,0,122
FullFT,gtsrb/vgg16,101,regression,29,0,74
FullFT,gtsrb/vgg16,101,regression,30,0,114
FullFT,gtsrb/vgg16,101,regression,31,2,208
FullFT,gtsrb/vgg16,101,regression,32,1,49
FullFT,gtsrb/vgg16,101,regression,33,0,164
FullFT,gtsrb/vgg16,101,regression,34,0,99
FullFT,gtsrb/vgg16,101,regression,35,0,322
FullFT,gtsrb/vgg16,101,regression,36,0,84
FullFT,gtsrb/vgg16,101,regression,37,0,50
FullFT,gtsrb/vgg16,101,regression,38,0,526
FullFT,gtsrb/vgg16,101,regression,39,0,54
FullFT,gtsrb/vgg16,101,regression,40,0,56
FullFT,gtsrb/vgg16,101,regression,41,0,45
FullFT,gtsrb/vgg16,101,regression,42,0,57
FullFT,gtsrb/vgg16,202,repair,0,6,6
FullFT,gtsrb/vgg16,202,repair,1,2,2
FullFT,gtsrb/vgg16,202,repair,2,3,3
FullFT,gtsrb/vgg16,202,repair,3,0,3
FullFT,gtsrb/vgg16,202,repair,4,1,3
FullFT,gtsrb/vgg16,202,repair,5,3,6
FullFT,gtsrb/vgg16,202,repair,6,6,6
FullFT,gtsrb/vgg16,202,repair,7,0,1
FullFT,gtsrb/vgg16,202,repair,8,6,6
FullFT,gtsrb/vgg16,202,repair,9,0,1
FullFT,gtsrb/vgg16,202,repair,10,8,8
FullFT,gtsrb/vgg16,202,repair,11,10,11
FullFT,gtsrb/vgg16,202,repair,12,11,11
FullFT,gtsrb/vgg16,202,repair,13,0,2
FullFT,gtsrb/vgg16,202,repair,17,1,2
FullFT,gtsrb/vgg16,202,repair,18,14,14
FullFT,gtsrb/vgg16,202,repair,21,7,7
FullFT,gtsrb/vgg16,202,repair,22,7,7
FullFT,gtsrb/vgg16,202,repair,24,13,13
FullFT,gtsrb/vgg16,202,repair,26,12,13
FullFT,gtsrb/vgg16,202,repair,30,3,6
FullFT,gtsrb/vgg16,202,repair,31,5,5
FullFT,gtsrb/vgg16,202,repair,33,0,1
FullFT,gtsrb/vgg16,202,repair,35,3,7
FullFT,gtsrb/vgg16,202,repair,38,17,18
FullFT,gtsrb/vgg16,202,repair,39,12,12
FullFT,gtsrb/vgg16,202,repair,40,7,8
FullFT,gtsrb/vgg16,202,repair,41,1,1
FullFT,gtsrb/vgg16,202,repair,42,7,7
FullFT,gtsrb/vgg16,202,regression,0,0,42
FullFT,gtsrb/vgg16,202,regression,1,0,578
FullFT,gtsrb/vgg16,202,regression,2,0,598
FullFT,gtsrb/vgg16,202,regression,3,2,345
FullFT,gtsrb/vgg16,202,regression,4,6,526
FullFT,gtsrb/vgg16,202,regression,5,6,498
FullFT,gtsrb/vgg16,202,regression,6,0,113
FullFT,gtsrb/vgg16,202,regression,7,0,373
FullFT,gtsrb/vgg16,202,regression,8,0,328
FullFT,gtsrb/vgg16,202,regression,9,1,384
FullFT,gtsrb/vgg16,202,regression,10,0,520
FullFT,gtsrb/vgg16,202,regression,11,0,321
FullFT,gtsrb/vgg16,202,regression,12,0,526
FullFT,gtsrb/vgg16,202,regression,13,1,566
FullFT,gtsrb/vgg16,202,regression,14,1,213
FullFT,gtsrb/vgg16,202,regression,15,10,176
FullFT,gtsrb/vgg16,202,regression,16,0,126
FullFT,gtsrb/vgg16,202,regression,17,0,288
FullFT,gtsrb/vgg16,202,regression,18,4,301
FullFT,gtsrb/vgg16,202,regression,19,0,49
FullFT,gtsrb/vgg16,202,regression,20,0,72
FullFT,gtsrb/vgg16,202,regression,21,0,66
FullFT,gtsrb/vgg16,202,regression,22,0,83
FullFT,gtsrb/vgg16,202,regression,23,0,120
FullFT,gtsrb/vgg16,202,regression,24,0,43
FullFT,gtsrb/vgg16,202,regression,25,0,378
FullFT,gtsrb/vgg16,202,regression,26,0,122
FullFT,gtsrb/vgg16,202,regression,27,0,48
FullFT,gtsrb/vgg16,202,regression,28,0,121
FullFT,gtsrb/vgg16,202,regression,29,0,66
FullFT,gtsrb/vgg16,202,regression,30,4,115
FullFT,gtsrb/vgg16,202,regression,31,4,216
FullFT,gtsrb/vgg16,202,regression,32,1,46
FullFT,gtsrb/vgg16,202,regression,33,0,165
FullFT,gtsrb/vgg16,202,regression,34,0,93
FullFT,gtsrb/vgg16,202,regression,35,1,292
FullFT,gtsrb/vgg16,202,regression,36,0,94
FullFT,gtsrb/vgg16,202,regression,37,0,50
FullFT,gtsrb/vgg16,202,regression,38,1,518
FullFT,gtsrb/vgg16,202,regression,39,0,47
FullFT,gtsrb/vgg16,202,regression,40,0,63
FullFT,gtsrb/vgg16,202,regression,41,0,44
FullFT,gtsrb/vgg16,202,regression,42,0,68
FullFT,gtsrb/vgg16,303,repair,0,7,7
FullFT,gtsrb/vgg16,303,repair,1,2,2
FullFT,gtsrb/vgg16,303,repair,2,3,3
FullFT,gtsrb/vgg16,303,repair,3,1,1
FullFT,gtsrb/vgg16,303,repair,4,1,2
FullFT,gtsrb/vgg16,303,repair,5,5,5
FullFT,gtsrb/vgg16,303,repair,6,5,6
FullFT,gtsrb/vgg16,303,repair,7,1,1
FullFT,gtsrb/vgg16,303,repair,8,9,9
FullFT,gtsrb/vgg16,303,repair,9,0,1
FullFT,gtsrb/vgg16,303,repair,10,6,7
FullFT,gtsrb/vgg16,303,repair,11,9,9
FullFT,gtsrb/vgg16,303,repair,12,9,9
FullFT,gtsrb/vgg16,303,repair,13,0,1
FullFT,gtsrb/vgg16,303,repair,17,4,4
FullFT,gtsrb/vgg16,303,repair,18,10,11
FullFT,gtsrb/vgg16,303,repair,21,4,4
FullFT,gtsrb/vgg16,303,repair,22,10,10
FullFT,gtsrb/vgg16,303,repair,24,18,20
FullFT,gtsrb/vgg16,303,repair,26,12,12
FullFT,gtsrb/vgg16,303,repair,29,0,2
FullFT,gtsrb/vgg16,303,repair,30,6,7
FullFT,gtsrb/vgg16,303,repair,31,5,5
FullFT,gtsrb/vgg16,303,repair,33,0,1
FullFT,gtsrb/vgg16,303,repair,35,3,6
FullFT,gtsrb/vgg16,303,repair,36,1,1
FullFT,gtsrb/vgg16,303,repair,38,17,17
FullFT,gtsrb/vgg16,303,repair,39,14,15
FullFT,gtsrb/vgg16,303,repair,40,7,8
FullFT,gtsrb/vgg16,303,repair,42,4,4
FullFT,gtsrb/vgg16,303,regression,0,0,45
FullFT,gtsrb/vgg16,303,regression,1,0,565
FullFT,gtsrb/vgg16,303,regression,2,0,590
FullFT,gtsrb/vgg16,303,regression,3,3,362
FullFT,gtsrb/vgg16,303,regression,4,6,529
FullFT,gtsrb/vgg16,303,regression,5,2,481
FullFT,gtsrb/vgg16,303,regression,6,0,114
FullFT,gtsrb/vgg16,303,regression,7,0,358
FullFT,gtsrb/vgg16,303,regression,8,0,334
FullFT,gtsrb/vgg16,303,regression,9,3,397
FullFT,gtsrb/vgg16,303,regression,10,0,505
FullFT,gtsrb/vgg16,303,regression,11,0,317
FullFT,gtsrb/vgg16,303,regression,12,0,524
FullFT,gtsrb/vgg16,303,regression,13,0,570
FullFT,gtsrb/vgg16,303,regression,14,1,221
FullFT,gtsrb/vgg16,303,regression,15,8,160
FullFT,gtsrb/vgg16,303,regression,16,0,122
FullFT,gtsrb/vgg16,303,regression,17,0,286
FullFT,gtsrb/vgg16,303,regression,18,2,293
FullFT,gtsrb/vgg16,303,regression,19,0,47
FullFT,gtsrb/vgg16,303,regression,20,0,70
FullFT,gtsrb/vgg16,303,regression,21,0,60
FullFT,gtsrb/vgg16,303,regression,22,0,83
FullFT,gtsrb/vgg16,303,regression,23,0,113
FullFT,gtsrb/vgg16,303,regression,24,0,49
FullFT,gtsrb/vgg16,303,regression,25,0,400
FullFT,gtsrb/vgg16,303,regression,26,0,125
FullFT,gtsrb/vgg16,303,regression,27,0,46
FullFT,gtsrb/vgg16,303,regression,28,0,128
FullFT,gtsrb/vgg16,303,regression,29,2,67
FullFT,gtsrb/vgg16,303,regression,30,0,117
FullFT,gtsrb/vgg16,303,regression,31,6,213
FullFT,gtsrb/vgg16,303,regression,32,1,50
FullFT,gtsrb/vgg16,303,regression,33,1,172
FullFT,gtsrb/vgg16,303,regression,34,0,86
FullFT,gtsrb/vgg16,303,regression,35,0,304
FullFT,gtsrb/vgg16,303,regression,36,0,92
FullFT,gtsrb/vgg16,303,regression,37,0,53
FullFT,gtsrb/vgg16,303,regression,38,1,529
FullFT,gtsrb/vgg16,303,regression,39,0,53
FullFT,gtsrb/vgg16,303,regression,40,0,58
FullFT,gtsrb/vgg16,303,regression,41,1,48
FullFT,gtsrb/vgg16,303,regression,42,0,65
FullFT,lisa_signs/convnext_tiny,101,repair,2,1,1
FullFT,lisa_signs/convnext_tiny,101,repair,20,0,2
FullFT,lisa_signs/convnext_tiny,101,repair,30,1,1
FullFT,lisa_signs/convnext_tiny,101,repair,36,1,1
FullFT,lisa_signs/convnext_tiny,101,repair,42,5,7
FullFT,lisa_signs/convnext_tiny,101,repair,52,0,2
FullFT,lisa_signs/convnext_tiny,101,regression,0,0,48
FullFT,lisa_signs/convnext_tiny,101,regression,1,0,26
FullFT,lisa_signs/convnext_tiny,101,regression,2,0,118
FullFT,lisa_signs/convnext_tiny,101,regression,3,0,8
FullFT,lisa_signs/convnext_tiny,101,regression,4,1,26
FullFT,lisa_signs/convnext_tiny,101,regression,5,0,18
FullFT,lisa_signs/convnext_tiny,101,regression,6,0,11
FullFT,lisa_signs/convnext_tiny,101,regression,7,0,4
FullFT,lisa_signs/convnext_tiny,101,regression,8,0,2
FullFT,lisa_signs/convnext_tiny,101,regression,9,0,6
FullFT,lisa_signs/convnext_tiny,101,regression,10,0,23
FullFT,lisa_signs/convnext_tiny,101,regression,11,2,29
FullFT,lisa_signs/convnext_tiny,101,regression,12,0,12
FullFT,lisa_signs/convnext_tiny,101,regression,13,1,80
FullFT,lisa_signs/convnext_tiny,101,regression,14,0,29
FullFT,lisa_signs/convnext_tiny,101,regression,15,0,53
FullFT,lisa_signs/convnext_tiny,101,regression,16,0,9
FullFT,lisa_signs/convnext_tiny,101,regression,17,0,42
FullFT,lisa_signs/convnext_tiny,101,regression,18,0,1
FullFT,lisa_signs/convnext_tiny,101,regression,19,0,227
FullFT,lisa_signs/convnext_tiny,101,regression,20,0,4
FullFT,lisa_signs/convnext_tiny,101,regression,21,0,1
FullFT,lisa_signs/convnext_tiny,101,regression,23,0,3
FullFT,lisa_signs/convnext_tiny,101,regression,24,0,2
FullFT,lisa_signs/convnext_tiny,101,regression,26,0,13
FullFT,lisa_signs/convnext_tiny,101,regression,27,0,15
FullFT,lisa_signs/convnext_tiny,101,regression,28,0,20
FullFT,lisa_signs/convnext_tiny,101,regression,29,0,18
FullFT,lisa_signs/convnext_tiny,101,regression,30,0,181
FullFT,lisa_signs/convnext_tiny,101,regression,31,0,8
FullFT,lisa_signs/convnext_tiny,101,regression,32,0,3
FullFT,lisa_signs/convnext_tiny,101,regression,33,0,2
FullFT,lisa_signs/convnext_tiny,101,regression,34,3,87
FullFT,lisa_signs/convnext_tiny,101,regression,35,0,23
FullFT,lisa_signs/convnext_tiny,101,regression,36,0,111
FullFT,lisa_signs/convnext_tiny,101,regression,37,1,14
FullFT,lisa_signs/convnext_tiny,101,regression,38,1,31
FullFT,lisa_signs/convnext_tiny,101,regression,39,0,5
FullFT,lisa_signs/convnext_tiny,101,regression,41,0,16
FullFT,lisa_signs/convnext_tiny,101,regression,42,0,19
FullFT,lisa_signs/convnext_tiny,101,regression,43,1,357
FullFT,lisa_signs/convnext_tiny,101,regression,44,0,30
FullFT,lisa_signs/convnext_tiny,101,regression,45,0,1
FullFT,lisa_signs/convnext_tiny,101,regression,46,0,2
FullFT,lisa_signs/convnext_tiny,101,regression,47,0,4
FullFT,lisa_signs/convnext_tiny,101,regression,48,0,9
FullFT,lisa_signs/convnext_tiny,101,regression,49,0,8
FullFT,lisa_signs/convnext_tiny,101,regression,50,0,17
FullFT,lisa_signs/convnext_tiny,101,regression,51,14,49
FullFT,lisa_signs/convnext_tiny,101,regression,52,0,57
FullFT,lisa_signs/convnext_tiny,101,regression,53,0,12
FullFT,lisa_signs/convnext_tiny,101,regression,54,0,4
FullFT,lisa_signs/convnext_tiny,101,regression,55,0,1
FullFT,lisa_signs/convnext_tiny,202,repair,2,1,2
FullFT,lisa_signs/convnext_tiny,202,repair,20,0,1
FullFT,lisa_signs/convnext_tiny,202,repair,36,1,1
FullFT,lisa_signs/convnext_tiny,202,repair,42,4,5
FullFT,lisa_signs/convnext_tiny,202,repair,48,0,1
FullFT,lisa_signs/convnext_tiny,202,repair,50,2,2
FullFT,lisa_signs/convnext_tiny,202,repair,51,0,1
FullFT,lisa_signs/convnext_tiny,202,repair,52,1,1
FullFT,lisa_signs/convnext_tiny,202,regression,0,0,50
FullFT,lisa_signs/convnext_tiny,202,regression,1,0,24
FullFT,lisa_signs/convnext_tiny,202,regression,2,0,128
FullFT,lisa_signs/convnext_tiny,202,regression,3,0,13
FullFT,lisa_signs/convnext_tiny,202,regression,4,0,30
FullFT,lisa_signs/convnext_tiny,202,regression,5,0,17
